ASIN,Title,Drop Down,Product Details,Glance Icon Details,Description,Option,Rating,Review Count
B0C3DFQ829,Crazy Cups Flavored Ground Eggnog Coffee Caramel Eggnog Coffee in 10 oz Bag For Brewing Flavored Hot or Iced,{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Ground', 'Flavor': 'Caramel Eggnog', 'Caffeine Content Description': 'Caffeinated', 'Roast Level': 'Medium Roast'}",{},"CARAMEL EGGNOG INDULGENCE: Savor the luxurious blend of sweet caramel and creamy eggnog in our Caramel Eggnog coffee. This delectable medium roast is the perfect treat to warm your heart during the holiday season. DELICIOUS FLAVORED GROUND COFFEE: Stock up on flavored fresh ground coffees that deliver the intense taste you’ve been looking for. Crazy Cups produces some of the tastiest, most innovative flavored coffees available today NATURALLY FLAVORED WITHOUT ALLERGENS: Crazy Cups artisan roasted specialty coffee uses all natural flavors and no added sugar to deliver rich coffee taste and surprisingly bold flavors with each and every cup. A HEALTHY CHOICE: All Crazy Cups flavored ground coffees are calorie-free, gluten free, lactose free, non-dairy, sugar free, nut-free, vegan, kosher pareve, and do not contain any artificial sweeteners JOIN THE FLAVOR NATION: If you’re passionate about flavors, we invite you to join our Flavor Nation today and explore our more than 50 different flavors of Crazy Cups coffees, decafs, teas, ciders, and hot chocolates for K Cup brewers as well!",{},4.3 out of 5 stars,-1535
B0C3DN223R,Crazy Cups Flavored Ground Christmas Coffee White Christmas Coffee in 10 oz Bag For Brewing Flavored Hot or Iced (Pack of 1),{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Ground', 'Flavor': 'White Christmas', 'Caffeine Content Description': 'Caffeinated', 'Roast Level': 'Medium Roast'}",{},"WHITE CHRISTMAS WONDER: Experience the enchantment of a winter wonderland in your cup with our White Christmas coffee. This medium roast's flavor profile captures the magic and serenity of snowy holiday mornings. DELICIOUS FLAVORED GROUND COFFEE: Stock up on flavored fresh ground coffees that deliver the intense taste you’ve been looking for. Crazy Cups produces some of the tastiest, most innovative flavored coffees available today NATURALLY FLAVORED WITHOUT ALLERGENS: Crazy Cups artisan roasted specialty coffee uses all natural flavors and no added sugar to deliver rich coffee taste and surprisingly bold flavors with each and every cup. A HEALTHY CHOICE: All Crazy Cups flavored ground coffees are calorie-free, gluten free, lactose free, non-dairy, sugar free, nut-free, vegan, kosher pareve, and do not contain any artificial sweeteners JOIN THE FLAVOR NATION: If you’re passionate about flavors, we invite you to join our Flavor Nation today and explore our more than 50 different flavors of Crazy Cups coffees, decafs, teas, ciders, and hot chocolates for K Cup brewers as well!",{},4.5 out of 5 stars,-1304
B0C3DN2LB9,Crazy Cups Flavored Ground Decaf Eggnog Coffee Decaffeinated Caramel Eggnog in 10 oz Bag For Brewing Flavored Hot or Iced Coffee (Pack of 1),{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Ground', 'Flavor': 'Decaf Caramel Eggnog', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"DECAF CARAMEL EGGNOG: Experience the sweet creaminess of eggnog and rich caramel notes in our Decaf Caramel Eggnog coffee. Perfect for cozy holiday nights, this brew offers all the indulgence, minus the caffeine. DELICIOUS FLAVORED GROUND COFFEE: Stock up on flavored fresh ground coffees that deliver the intense taste you’ve been looking for. Crazy Cups produces some of the tastiest, most innovative flavored coffees available today NATURALLY FLAVORED WITHOUT ALLERGENS: Crazy Cups artisan roasted specialty coffee uses all natural flavors and no added sugar to deliver rich coffee taste and surprisingly bold flavors with each and every cup. A HEALTHY CHOICE: All Crazy Cups flavored ground coffees are calorie-free, gluten free, lactose free, non-dairy, sugar free, nut-free, vegan, kosher pareve, and do not contain any artificial sweeteners JOIN THE FLAVOR NATION: If you’re passionate about flavors, we invite you to join our Flavor Nation today and explore our more than 50 different flavors of Crazy Cups coffees, decafs, teas, ciders, and hot chocolates for K Cup brewers as well!",{},4.3 out of 5 stars,2002 ratings
B0C3F9226D,Crazy Cups Flavored Ground Decaf Christmas Coffee Decaffeinated White Christmas Coffee in 10 oz Bag For Brewing Flavored Hot or Iced (Pack of 1),{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Ground', 'Flavor': 'Decaf White Christmas', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"DECAF WHITE CHRISTMAS: Immerse in the magic of a frosty winter morning with our Decaf White Christmas coffee. Perfect for those who want to enjoy the holiday season's delights without the caffeine, this brew is a heartwarming treat. DELICIOUS FLAVORED GROUND COFFEE: Stock up on flavored fresh ground coffees that deliver the intense taste you’ve been looking for. Crazy Cups produces some of the tastiest, most innovative flavored coffees available today NATURALLY FLAVORED WITHOUT ALLERGENS: Crazy Cups artisan roasted specialty coffee uses all natural flavors and no added sugar to deliver rich coffee taste and surprisingly bold flavors with each and every cup. A HEALTHY CHOICE: All Crazy Cups flavored ground coffees are calorie-free, gluten free, lactose free, non-dairy, sugar free, nut-free, vegan, kosher pareve, and do not contain any artificial sweeteners JOIN THE FLAVOR NATION: If you’re passionate about flavors, we invite you to join our Flavor Nation today and explore our more than 50 different flavors of Crazy Cups coffees, decafs, teas, ciders, and hot chocolates for K Cup brewers as well!",{},4.3 out of 5 stars,1650 ratings
B0C3JTR2V2,Crazy Cups Flavored Ground Decaf Peppermint Coffee Decaffeinated Peppermint Mocha Coffee in 10 oz Bag For Brewing Flavored Hot or Iced Coffee (Pack of 3),{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Ground', 'Flavor': 'Decaf Peppermint mocha', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"DECAF PEPPERMINT MOCHA: Savor the enchanting blend of chocolate and peppermint in our Decaf Peppermint Mocha coffee. Enjoy the festive flavors without the caffeine, perfect for cozy evenings by the holiday fire. DELICIOUS FLAVORED GROUND COFFEE: Stock up on flavored fresh ground coffees that deliver the intense taste you’ve been looking for. Crazy Cups produces some of the tastiest, most innovative flavored coffees available today NATURALLY FLAVORED WITHOUT ALLERGENS: Crazy Cups artisan roasted specialty coffee uses all natural flavors and no added sugar to deliver rich coffee taste and surprisingly bold flavors with each and every cup. A HEALTHY CHOICE: All Crazy Cups flavored ground coffees are calorie-free, gluten free, lactose free, non-dairy, sugar free, nut-free, vegan, kosher pareve, and do not contain any artificial sweeteners JOIN THE FLAVOR NATION: If you’re passionate about flavors, we invite you to join our Flavor Nation today and explore our more than 50 different flavors of Crazy Cups coffees, decafs, teas, ciders, and hot chocolates for K Cup brewers as well!",{},4.3 out of 5 stars,1650 ratings
B0CGKJNTVV,Crazy Cup Decaf Flavored Coffee Pods Decaffeinated Old Fashion Maple Coffee Pods for K Cup Keurig Machines Brew Hot or Iced. 22 Count,{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Capsule', 'Flavor': 'Decaf Old Fashioned Maple', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"TIMELESS MAPLE FLAVOR: Indulge in the classic taste of an old-fashioned with our decaf maple coffee pods, delivering a timeless and comforting flavor profile without the caffeine. DECAFFEINATED ELEGANCE: Experience the essence of old-fashioned maple without the jolt of caffeine, providing a refined and mellow option for those who enjoy the rich sweetness of maple in a decaf form. QUALITY INGREDIENTS, GUILTLESS INDULGENCE: Our coffee capsules are gluten and lactose-free, vegan, kosher, and keto-friendly. Savor the delectable flavor of Decaf maple old-fashioned without any guilt and make every sip a celebration! ANYTIME DECAF DELIGHT: Whether it's a leisurely afternoon or a cozy evening, our decaf Old Fashioned Maple coffee pods offer a delightful option for those seeking a decaffeinated treat with the distinct and beloved flavor of old-fashioned maple. COFFEE PODS FOR KEURIG: Our premium coffee pods & other single serve coffee blends are compatible with coffee machines that brew Decaf Maple coffee k cups including the Keurig 2.0 brewer. Kcups is a registered trademark of Keurig. Not affiliated with Keurig",{},4.4 out of 5 stars,2539 ratings
B0CH3HLH28,Crazy Cup Decaf Blueberry Coffee Pods Single Serve Blueberry Shortcake Decaf Hot or Iced Coffee Cups for Keurig K Cups Machines Flavored Coffee Blueberry Pods(Pack of 1 22 Count Total),{'Flavor Name': 'Decaf Blueberry Shortcake'},"{'Brand': 'Crazy Cups', 'Item Form': 'Capsule', 'Flavor': 'Decaf Blueberry Shortcake', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"EXPERIENCE MORE FLAVOR WITH CRAZY CUPS: Wake up to the smell of fresh baked blueberry shortcake brewing in your Keurig Machine. Enjoy the sweet taste of blueberry in your morning coffee, preparing you for an exciting day ahead! MORE COFFEE, MORE FLAVOR: Our decaf blueberry coffee pods have 30% more coffee per pod than the average decaf flavored kcup, giving you more of the sweet blueberry flavor you desire. More coffee equals a better iced coffee, add ice and you won't be disappointed! KEURIG COMPATIBLE COFFEE PODS: Our pods are compatible with any coffee machine that brews decaf blueberry k cups coffee, including the Keurig 2.0 brewer. K cup is a registered trademark of Keurig. We are not affiliated with Keurig & Green Mountain. TOP QUALITY INGREDIENTS: Each of our flavored blueberry pods are gluten-free, keto friendly, vegan, kosher, and pareve. Our coffee is a medium roast and is sugar free with ZERO calories, so you can indulge in our sweet blueberry coffee guilt free! ECO-FRIENDLY: Our blueberry coffee single serve pods are packaged in recyclable capsules. You'll enjoy the sweet taste of these flavored blueberry shortcake pods while still doing right by mother nature.",{'Size': '22 Count (Pack of 1)'},4.3 out of 5 stars,3564 ratings
B0CH3HSSLZ,Crazy Cup Decaf Flavored Coffee Pods Decaffeinated Island Rum Coconut Single Serve Coffee Cups for K Cup Keurig Machines Brew Hot or Iced 22 Count,{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Capsule', 'Flavor': 'Decaf Island Rum Coconut', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"TROPICAL PARADISE WITH CRAZY CUPS: Immerse in the tropical ecstasy of our Decaf Island Coconut Rum flavored coffee pods. Each sip carries the fusion of creamy coconut and smooth rum paired with our rich, medium-roast coffee. MORE IN EVERY SIP: Our Island Coconut Rum decaf coffee pods contain 30% more coffee than average kcups, offering an exceptional balance of tropical sweetness and rich coffee notes. Perfect for a refreshing iced coffee or a cozy hot brew. ECO-FRIENDLY: Crazy Cups coffee pods are packaged in recyclable capsules. Our decaf coffee pods are flavored with natural ingredients are made with 100% Arabica beans. Rest assured, you’ll enjoy coconut rum flavored coffee while doing right by nature QUALITY INGREDIENTS, GUILTLESS INDULGENCE: Our decaf coffee capsules are gluten and lactose-free, vegan, kosher, and keto-friendly. Enjoy this tropical coffee blend without any guilt and dive into the taste of an island getaway! COFFEE PODS FOR KEURIG: Our premium coffee pods & other single serve coffee blends are compatible with coffee machines that brew rum coffee k cups including the Keurig 2.0 brewer. Kcups is a registered trademark of Keurig. Not affiliated with Keurig",{},4.5 out of 5 stars,2539 ratings
B0CN89WM47,Crazy Cups Decaf Christmas Coffee Pods Variety Pack Holiday Coffee Sampler of Single Serve Assorted Flavored Coffee Pods For Keurig K Cup Machines 30 Count - Great Holiday Coffee Gift,{'Label not found': '1'},"{'Brand': 'Crazy Cups', 'Item Form': 'Capsule', 'Flavor': 'Decaf Holiday Variety Pack', 'Caffeine Content Description': 'Decaffeinated', 'Roast Level': 'Medium Roast'}",{},"GET IN THE HOLIDAY COFFEE MOOD: We have combined our Decaf Christmas flavored coffee pods into a unique box full of the most wonderful coffees of Christmas. We don't have many left for the holiday season, order them while they are still available. IT'S THE MOST WONDERFUL FLAVORS OF THE YEAR: White Christmas Coffee, Santa's Sugar Cookie, Caramel Eggnog, Candy Cane, Gingerbread Spice, Peppermint Mocha and Holiday Spice Coffee. (Assortment may vary based on availability) KEURIG COMPATIBLE PODS: Our flavored coffee pods variety pack is compatible with any coffee machine that brews holiday coffee k cups, including the Keurig 2.0 brewer. K cup is a registered trademark of Keurig. We are not affiliated with Green Mountain. EXPERIENCE MORE FLAVOR: Our decaffeinated holiday coffee pods, like all of our flavored cups, are made with 30% more coffee than the average kcup. Our coffee flavored pods also allow you to brew an iced coffee with more flavor than ever before. TOP QUALITY INGREDIENTS: Each of our variety pack coffee pods is gluten-free and keto friendly. They are vegan, kosher, and pareve. These medium roast coffees are sugar free with ZERO calories, so you can indulge in our winter coffee guilt free!",{},4.3 out of 5 stars,2539 ratings
B0CRJQZ2RC,Relax Drink for Relaxation and Stress Relief Contains Ashwagandha Rhodiola Rosea and Reishi Mushroom with Advanced Nanoscience Technology 12 Pack Relaxation Drinks Berry Hibiscus 2oz,{'Label not found': 'Selected option not found'},"{'Brand': 'OVERACHIEVE', 'Flavor': 'Berry Hibiscus', 'Primary Supplement Type': 'Reishi, Rhodiola, Valerian Root, Ashwagandha, Magnesium', 'Unit Count': '24 Fluid Ounces', 'Item Form': 'Liquid', 'Product Benefits': 'Stress Relief', 'Age Range (Description)': 'Adult', 'Package Information': 'Bottle', 'Number of Items': '12', 'Servings per Container': '12'}",{},"TARGETED STRESS REDUCTION: Specially formulated to alleviate stress, our relaxing stress supplement offers immediate relief, helping you navigate life's challenges with greater ease and composure. ENHANCED MOOD SUPPORT: Experience a noticeable uplift in your mood, as our ashwagandha supplement works to balance and enhance your emotional well-being, fostering a sense of positivity and contentment. PROMOTES NEURAL CALMNESS: Crafted for neural serenity our relaxing drink aids in calming your mind, reducing stress, and promoting a peaceful mental state, essential for daily tranquility. IMMEDIATE TRANQUILITY: Feel the swift and tangible effects of our carefully designed formula, which combines the potent effects of of ashwagandha supplements, rhodiola supplements, reishi mushroom capsules, & more into one fast acting relaxing drink ADVANCED NANOSCIENCE TECHNOLOGY: Overacheive features miniaturized ingredient molecules, 600x smaller than other leading products, encapsulated in nanoparticles to ensure safe navigation through the digestive tract, maximizing absorption and potency",{},3.5 out of 5 stars,46 ratings
